Volatility 3 Framework 2.0.0

Offset	Name	Size
0x11fd0d680	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\metadata\000003.log	216
0x11fd142c0	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Site Characteristics Database\000003.log	216
0x11fd1a760	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Site Characteristics Database\MANIFEST-000001	216
0x11fd1a980	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Site Characteristics Database\CURRENT	216
0x11fd1d070	\Program Files\Windows Sidebar\sbdrop.dll	216
0x11fd1d3a0	\Windows\System32\cryptdll.dll	216
0x11fd208d0	\Program Files\Google\Chrome\Application\97.0.4692.71\vk_swiftshader.dll	216
0x11fd20a20	\Program Files\Google\Chrome\Application\97.0.4692.71\v8_context_snapshot.bin	216
0x11fd23b00	\Windows\assembly\NativeImages_v2.0.50727_64\System\adff7dd9fe8e541775c46b6363401b22\System.ni.dll	216
0x11fd258f0	\Users\Phil\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\A16C6C16D94F76E0808C087DFC657D99_712FAB1F0D8CAAC242D9EB6170CDCF2D	216
0x11fd277d0	\Windows\System32\wkssvc.dll	216
0x11fd29b00	\Windows\System32\credui.dll	216
0x11fd2a9d0	\Users\Phil\AppData\Roaming\Microsoft\Windows\Network Shortcuts	216
0x11fd2c070	\Windows\assembly\NativeImages_v2.0.50727_64\TaskScheduler\a3883e7fc1bd0fbc54761b26c2bc5483\TaskScheduler.ni.dll	216
0x11fd2c350	\Windows\System32\FntCache.dll	216
0x11fd2c650	\Windows\System32\ieframe.dll	216
0x11fd2de20	\$Directory	216
0x11fd2e8f0	\Users\Phil\AppData\Local\Google\Chrome\User Data\ShaderCache\GPUCache\data_3	216
0x11fd2ea40	\Users\Phil\AppData\Local\Google\Chrome\User Data\ShaderCache\GPUCache\data_2	216
0x11fd2ef20	\Users\Phil\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\A16C6C16D94F76E0808C087DFC657D99_712FAB1F0D8CAAC242D9EB6170CDCF2D	216
0x11fd31b00	\Windows\System32\lsm.exe	216
0x11fd33990	\Windows\Fonts\webdings.ttf	216
0x11fd33f20	\Windows\Fonts\constanz.ttf	216
0x11fd35d10	\Windows\SysWOW64\msxml3.dll	216
0x11fd36a40	\Users\Phil\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\A16C6C16D94F76E0808C087DFC657D99_30F32374BEBB4A72181B36E407396E90	216
0x11fd36c50	\Users\Phil\AppData\Local\Google\Chrome\User Data\ShaderCache\GPUCache\data_0	216
0x11fd36e60	\Users\Phil\AppData\Local\Google\Chrome\User Data\ShaderCache\GPUCache\data_1	216
0x11fd37200	\ProgramData\Microsoft\Crypto\Keys\e8e044291cb3d142ad57f258f69de1b4_8b4c1412-7689-43ad-932f-0285a541521f	216
0x11fd38460	\Windows\ServiceProfiles\LocalService\AppData\Roaming\Microsoft\SystemCertificates\My	216
0x11fd38980	\ProgramData\Microsoft\Crypto\RSA\MachineKeys\f04ad11d90842df60c881db6f4938310_8b4c1412-7689-43ad-932f-0285a541521f	216
0x11fd39dd0	\Windows\System32\lsass.exe	216
0x11fd39f20	\Users\Phil\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\A16C6C16D94F76E0808C087DFC657D99_30F32374BEBB4A72181B36E407396E90	216
0x11fd3a6f0	\Windows\System32\wdi.dll	216
0x11fd3bc80	\Windows\System32\winevt\Logs\Microsoft-Windows-HomeGroup Provider Service%4Operational.evtx	216
0x11fd3ccd0	\Windows\System32\fundisc.dll	216
0x11fd3ef20	\Windows\System32\UIAnimation.dll	216
0x11fd3f070	\Windows\SysWOW64\drttransport.dll	216
0x11fd3f1e0	\Windows\System32\drt.dll	216
0x11fd40c40	\Windows\System32\wininit.exe	216
0x11fd40f20	\ProgramData\Microsoft\Windows Defender\Scans\History\Service\Unknown.Log	216
0x11fd41dd0	\Windows\System32\bcryptprimitives.dll	216
0x11fd41f20	\Windows\System32\wmsgapi.dll	216
0x11fd42cb0	\Users\Phil\AppData\Local\Google\Chrome\User Data\ZxcvbnData\1\female_names.txt	216
0x11fd42f20	\Windows\System32\en-US\p2psvc.dll.mui	216
0x11fd43600	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\LOG	216
0x11fd46a40	\Windows\System32\vga.dll	216
0x11fd47690	\Windows\System32\DHCPQEC.DLL	216
0x11fd47a40	\Windows\System32\w32time.dll	216
0x11fd48070	\Windows\Fonts\upclbi.ttf	216
0x11fd483f0	\Windows\Fonts\ntailu.ttf	216
0x11fd48dd0	\Users\Phil\Links	216
0x11fd48f20	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac	216
0x11fd49070	\Windows\System32\wdi\BootPerformanceDiagnostics_SystemData.bin	216
0x11fd493b0	\Windows\System32\wer.dll	216
0x11fd4b480	\Windows\SysWOW64\dnsapi.dll	216
0x11fd4b5d0	\Windows\System32\winspool.drv	216
0x11fd4b820	\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-DPS%4Operational.evtx	216
0x11fd4c980	\ProgramData\Microsoft\Crypto\RSA\MachineKeys\563604b7a937722069f9c4276aef69f5_8b4c1412-7689-43ad-932f-0285a541521f	216
0x11fd4cc80	\Windows\SERVIC~2\LOCALS~1\AppData\Roaming\PEERNE~1\B87BF1~1.HOM\C50118~1\grouping\db.mdb	216
0x11fd4e330	\Windows\System32\wbem\NCProv.dll	216
0x11fd4e710	\Windows\SysWOW64\cryptsp.dll	216
0x11fd4eb00	\Windows\System32\shsvcs.dll	216
0x11fd4ee60	\Windows\System32\FDResPub.dll	216
0x11fd52330	\Windows\System32\wbem\wbemess.dll	216
0x11fd52540	\Windows\System32\wbem\wbemcore.dll	216
0x11fd526f0	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Code Cache\js\5bb5bc68f2c17987_0	216
0x11fd53370	\Windows\Media\Windows Navigation Start.wav	216
0x11fd547a0	\Windows\SysWOW64\p2pcollab.dll	216
0x11fd54dd0	\Windows\System32\ncsi.dll	216
0x11fd54f20	\Windows\System32\gpsvc.dll	216
0x11fd58570	\Windows\System32\mspatcha.dll	216
0x11fd58ac0	\Windows\System32\rascfg.dll	216
0x11fd58dd0	\Windows\System32\webservices.dll	216
0x11fd58f20	\Windows\System32\profsvc.dll	216
0x11fd5b370	\Windows\System32\themeservice.dll	216
0x11fd5b680	\Windows\System32\pots.dll	216
0x11fd5b7d0	\Windows\SysWOW64\credssp.dll	216
0x11fd5bb30	\Windows\System32\atl.dll	216
0x11fd5be20	\Windows\System32\bitsigd.dll	216
0x11fd5c490	\Windows\System32\samlib.dll	216
0x11fd5cc10	\Windows\SysWOW64\ssdpapi.dll	216
0x11fd5d4a0	\Windows\SysWOW64\RpcRtRemote.dll	216
0x11fd5d890	\Windows\System32\rasadhlp.dll	216
0x11fd5daa0	\Windows\SysWOW64\bcrypt.dll	216
0x11fd5dbf0	\Windows\System32\vsstrace.dll	216
0x11fd602b0	\Windows\System32\perftrack.dll	216
0x11fd60400	\Windows\SysWOW64\ws2_32.dll	216
0x11fd60610	\Windows\System32\nsisvc.dll	216
0x11fd60760	\Windows\System32\wdi\LogFiles\BootCKCL.etl	216
0x11fd609b0	\Windows\System32\wdscore.dll	216
0x11fd60f20	\Windows\System32\vssapi.dll	216
0x11fd63710	\Windows\System32\schedsvc.dll	216
0x11fd63b70	\Users\Phil\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\265C0DEB29181DD1891051371C5F863A_28D0030F7A63F6E76C5CDBCB36E00151	216
0x11fd63e20	\Windows\System32\wdi\{86432a0b-3c7d-4ddf-a89c-172faa90485d}\{f7a21e77-f338-4ff9-9fba-fa497cca06c7}\snapshot.etl	216
0x11fd64720	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac	216
0x11fd649d0	\Windows\System32\netjoin.dll	216
0x11fd64d50	\Windows\System32\ndiscapCfg.dll	216
0x11fd65710	\Windows\Fonts\Vanib.ttf	216
0x11fd65f20	\Users\Phil\AppData\Local\Microsoft\Windows\History\History.IE5\index.dat	216
0x11fd67450	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Trusted Vault-40ee-ab56-09c404783605.tmp	216
0x11fd68070	\Windows\System32\mprapi.dll	216
0x11fd68530	\$Directory	216
0x11fd68c20	\Windows\SysWOW64\ncrypt.dll	216
0x11fd6b070	\Windows\System32\resutils.dll	216
0x11fd6b2c0	\Windows\System32\taskcomp.dll	216
0x11fd6b710	\Windows\System32\bitsperf.dll	216
0x11fd6bac0	\Windows\SysWOW64\rsaenh.dll	216
0x11fd6bf20	\Windows\System32\cryptsvc.dll	216
0x11fd6c5e0	\Windows\System32\ssdpsrv.dll	216
0x11fd6c730	\Users\Phil\Downloads	216
0x11fd6cc10	\Windows\System32\wiarpc.dll	216
0x11fd6cf20	\Windows\SysWOW64\mswsock.dll	216
0x11fd6db80	\Users\Phil\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\F2DDCD2B5F37625B82E81F4976CEE400_5F59C8EE572264888C582E7B8B28CFF1	216
0x11fd6df20	\Windows\Fonts\lucon.ttf	216
0x11fd6e5f0	\Windows\SysWOW64\setupapi.dll	216
0x11fd6f070	\Windows\System32\els.dll	216
0x11fd6f2c0	\Windows\Fonts\browab.ttf	216
0x11fd70b30	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Code Cache\js\6066ca0584733b82_0	216
0x11fd717a0	\Windows\System32\msacm32.dll	216
0x11fd72070	\Windows\System32\srvsvc.dll	216
0x11fd72ac0	\Windows\System32\FWPUCLNT.DLL	216
0x11fd72c10	\Windows\System32\fveapi.dll	216
0x11fd751d0	\Windows\System32\qmgr.dll	216
0x11fd75320	\Windows\System32\Microsoft\Protect\S-1-5-19\Preferred	216
0x11fd77cb0	\Windows\System32\tdh.dll	216
0x11fd792a0	\Windows\SysWOW64\devrtl.dll	216
0x11fd79a30	\Windows\SysWOW64\winrnr.dll	216
0x11fd79f20	\Windows\System32\DFDWiz.exe	216
0x11fd7b530	\$Directory	216
0x11fd7eb10	\Windows\System32\nci.dll	216
0x11fd806d0	\Windows\Fonts\andlso.ttf	216
0x11fd81600	\Windows\System32\tbs.dll	216
0x11fd83070	\Windows\System32\fvecerts.dll	216
0x11fd83610	\Windows\System32\wdiasqmmodule.dll	216
0x11fd83760	\Windows\System32\dps.dll	216
0x11fd83bc0	\Windows\System32\WSDApi.dll	216
0x11fd84070	\Windows\System32\dnsext.dll	216
0x11fd84390	\Windows\System32\MPSSVC.dll	216
0x11fd85070	\Endpoint	216
0x11fd87640	\Windows\SysWOW64\MMDevAPI.dll	216
0x11fd87a70	\Windows\System32\IPSECSVC.DLL	216
0x11fd89630	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010012.ci	216
0x11fd89780	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010012.wid	216
0x11fd89dd0	\Users\Phil\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\265C0DEB29181DD1891051371C5F863A_76F26EDEF7C1087F80A272B48769819E	216
0x11fd89f20	\Users\Phil\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\265C0DEB29181DD1891051371C5F863A_76F26EDEF7C1087F80A272B48769819E	216
0x11fd8a4c0	\Windows\System32\eapphost.dll	216
0x11fd8a7c0	\Windows\System32\msiltcfg.dll	216
0x11fd8c070	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Extension Scripts\CURRENT	216
0x11fd915d0	\Windows\SysWOW64\sti.dll	216
0x11fd92f20	\Windows	216
0x11fd95b70	\Windows\SysWOW64\winsta.dll	216
0x11fd95f20	\Windows\System32\en-US\ActionCenter.dll.mui	216
0x11fd966e0	\$Directory	216
0x11fd97f20	\Windows\System32\drttransport.dll	216
0x11fd98780	\Users\Phil\Desktop\encrypted.zipip	216
0x11fd9dd00	\Windows\System32\cryptui.dll	216
0x11fd9f300	\Windows\System32\shellstyle.dll	216
0x11fd9f780	\Windows\assembly\GAC_64\System.EnterpriseServices\2.0.0.0__b03f5f7f11d50a3a\System.EnterpriseServices.Wrapper.dll	216
0x11fd9fa90	\Windows\System32\SensorsCpl.dll	216
0x11fd9ff20	\Windows\SysWOW64\WinSATAPI.dll	216
0x11fda0cc0	\Windows\System32\keyiso.dll	216
0x11fda0f20	\Windows\System32\ksuser.dll	216
0x11fda2860	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac	216
0x11fda29b0	\Windows\Fonts\tahomabd.ttf	216
0x11fda2d10	\Windows\System32\wscapi.dll	216
0x11fda4070	\Windows\System32\winshfhc.dll	216
0x11fda49a0	\Windows\System32\PeerDistSvc.dll	216
0x11fda5310	\Windows\System32\wdmaud.drv	216
0x11fda5620	\Windows\System32\PortableDeviceTypes.dll	216
0x11fda5a40	\Windows\System32\authui.dll	216
0x11fda6070	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Code Cache\js\33113f588e7a41e5_0	216
0x11fda6880	\ProgramData\Microsoft\RAC\PublishedData\RacWmiDatabase.sdf	216
0x11fda7980	\Windows\Fonts\seguisym.ttf	216
0x11fda8490	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Sync Data\LevelDB\LOG	216
0x11fdaa550	\Windows\Fonts\Vani.ttf	216
0x11fdaa980	\Windows\System32\batmeter.dll	216
0x11fdaaad0	\Program Files\Windows Defender\MpClient.dll	216
0x11fdacb30	\Windows\SysWOW64\xmllite.dll	216
0x11fdaccc0	\Windows\System32\en-US\KernelBase.dll.mui	216
0x11fdae070	\Windows\SysWOW64\authui.dll	216
0x11fdae510	\Windows\System32\tbssvc.dll	216
0x11fdaea60	\Windows\SysWOW64\themeui.dll	216
0x11fdb2f20	\Windows\System32\DXP.dll	216
0x11fdb3f20	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Code Cache\js\41e9ec0bc10bb08d_0	216
0x11fdb48d0	\ProgramData\Microsoft\IlsCache\ilrcache.xml	216
0x11fdb4f20	\Windows\System32\Microsoft\Protect\S-1-5-18\User\e50d716d-2557-469a-8c2a-4a30041c692e	216
0x11fdb5070	\Windows\System32\verclsid.exe	216
0x11fdb52e0	\Windows\SysWOW64\taskkill.exe	216
0x11fdb7340	\Windows\Fonts\palab.ttf	216
0x11fdb7730	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010012.ci	216
0x11fdb8f20	\Windows\System32\ifsutil.dll	216
0x11fdb9a20	\Windows\System32\msftedit.dll	216
0x11fdba9c0	\Windows\System32\linkinfo.dll	216
0x11fdbe190	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\metadata\LOG	216
0x11fdbe2e0	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Extension State\CURRENT	216
0x11fdbe730	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Extension State\LOG	216
0x11fdbf2b0	\Windows\Prefetch\DLLHOST.EXE-40DD444D.pf	216
0x11fdbf560	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7601.17514_none_a4d6a923711520a9	216
0x11fdbf8f0	\Windows\SysWOW64\authz.dll	216
0x11fdbfd10	\ProgramData\Microsoft\IlsCache\imcrcache.xml	216
0x11fdc0640	\Windows\System32\prnfldr.dll	216
0x11fdc0d10	\Users\Phil\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\F2DDCD2B5F37625B82E81F4976CEE400_44B8034E1D6A5E740830974DB4098EAB	216
0x11fdc1c20	\Windows\SysWOW64\shfolder.dll	216
0x11fdc28c0	\Windows\Fonts\palai.ttf	216
0x11fdc35d0	\Windows\SysWOW64\msjint40.dll	216
0x11fdc3e60	\Windows\System32\themecpl.dll	216
0x11fdc64d0	\Windows\SysWOW64\PerfCenterCpl.ico	216
0x11fdc73b0	\Windows\SysWOW64\url.dll	216
0x11fdc8880	\Windows\System32\chtbrkr.dll	216
0x11fdc89d0	\Windows\System32\wecapi.dll	216
0x11fdc8dc0	\Windows\System32\setupugc.exe	216
0x11fdc9650	\Windows\Fonts\upcfl.ttf	216
0x11fdcd070	\Windows\System32\gameux.dll	216
0x11fdcd610	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Session Storage\LOG	216
0x11fdcd8b0	\Windows\System32\Syncreg.dll	216
0x11fdcdd10	\Windows\System32\hcproviders.dll	216
0x11fdd0c10	\Windows\SysWOW64\schannel.dll	216
0x11fdd3340	\Windows\SysWOW64\mfps.dll	216
0x11fdd3b40	\Windows\System32\WindowsPowerShell\v1.0\pwrshsip.dll	216
0x11fdd4620	\Windows\Fonts\cambria.ttc	216
0x11fdd52f0	\Windows\System32\timedate.cpl	216
0x11fdd6580	\Windows\System32\RacRules.xml	216
0x11fdd72b0	\Windows\System32\hid.dll	216
0x11fdd76e0	\Windows\System32\themeui.dll	216
0x11fdd9c40	\Users\Phil\Desktop\file.zip	216
0x11fddbea0	\Windows\System32\pcasvc.dll	216
0x11fddd070	\$Directory	216
0x11fddd530	\Windows\System32\dnsrslvr.dll	216
0x11fdddb00	\Windows\System32\dhcpcore.dll	216
0x11fdde540	\Windows\System32\IconCodecService.dll	216
0x11fdde740	\Users\Phil\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db	216
0x11fddf070	\Windows\Fonts\pala.ttf	216
0x11fddfe10	\Windows\System32\SndVolSSO.dll	216
0x11fde0760	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\000003.log	216
0x11fde1ab0	\Windows\Fonts\l_10646.ttf	216
0x11fde3070	\Windows\SysWOW64\pngfilt.dll	216
0x11fde3220	\$Directory	216
0x11fde4200	\Windows\System32\TSWorkspace.dll	216
0x11fde45d0	\Windows\System32\riched32.dll	216
0x11fde4c40	\Windows\System32\sdiageng.dll	216
0x11fde5790	\Windows\System32\oobe\winsetup.dll	216
0x11fde5b20	\Windows\System32\gpscript.exe	216
0x11fde6070	\Windows\System32\QUTIL.DLL	216
0x11fde69b0	\Users\Phil\AppData\Local\Google\Chrome\User Data\OnDeviceHeadSuggestModel\20211231.419357646\cr_en-us_2021-12-31_419357646_500000_index.bin	216
0x11fde6d10	\Windows\System32\networkexplorer.dll	216
0x11fde7bc0	\Users\Phil\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\F2DDCD2B5F37625B82E81F4976CEE400_44B8034E1D6A5E740830974DB4098EAB	216
0x11fde7f20	\Windows\System32\syncui.dll	216
0x11fde82b0	\Windows\SysWOW64\ExplorerFrame.dll	216
0x11fdea9f0	\$Directory	216
0x11fded740	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\metadata\MANIFEST-000001	216
0x11fdee6f0	\Windows\SysWOW64\rasapi32.dll	216
0x11fdeed00	\Windows\System32\riched20.dll	216
0x11fdf1600	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\MANIFEST-000001	216
0x11fdf1750	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\CURRENT	216
0x11fdf32e0	\Windows\System32\colorcpl.exe	216
0x11fdf3670	\Windows\System32\schtasks.exe	216
0x11fdf3da0	\Windows\SysWOW64\MSVidCtl.dll	216
0x11fdf4dc0	\Windows\System32\SensApi.dll	216
0x11fdf52e0	\Windows\SysWOW64\clbcatq.dll	216
0x11fdf61e0	\Windows\Fonts\estre.ttf	216
0x11fdf6710	\Windows\Fonts\frank.ttf	216
0x11fdf7bb0	\Windows\Fonts\lathab.ttf	216
0x11fdfa550	\Windows\System32\activeds.dll	216
0x11fdfac50	\Windows\SysWOW64\RESAMPLEDMO.DLL	216
0x11fdfae60	\Windows\SysWOW64\ieapfltr.dll	216
0x11fdfd260	\Windows\Fonts\cordiaz.ttf	216
0x11fdfd850	\Windows\Fonts\browaui.ttf	216
0x11fe033b0	\Users\Phil\AppData\Local\Google\Chrome\User Data\SwReporter\94.273.200\manifest.json	216
0x11fe03c10	\$Directory	216
0x11fe047f0	\Windows\System32\WindowsCodecs.dll	216
0x11fe04b20	\Program Files\Internet Explorer\ieproxy.dll	216
0x11fe04e60	\Endpoint	216
0x11fe075a0	\Windows\System32	216
0x11fe09350	\Windows\System32\sysclass.dll	216
0x11fe0b230	\Windows\System32\dhcpcsvc.dll	216
0x11fe0b670	\Windows\System32\dhcpcsvc6.dll	216
0x11fe0be60	\Windows\System32\sxs.dll	216
0x11fe0c600	\Windows\System32\LogFiles\SQM\SQMLogger.etl.003	216
0x11fe0c750	\Windows\System32\dnsapi.dll	216
0x11fe0ca80	\Windows\System32\msxml3r.dll	216
0x11fe0ce60	\Windows\System32\msxml3.dll	216
0x11fe0d0f0	\Windows\System32\iertutil.dll	216
0x11fe0d530	\Windows\System32\wininet.dll	216
0x11fe0d970	\Windows\System32\urlmon.dll	216
0x11fe0e380	\Program Files\Windows Media Player\en-US\wmpnetwk.exe.mui	216
0x11fe0e8f0	\Windows\System32\wsock32.dll	216
0x11fe0ec20	\Windows\System32\en-US\urlmon.dll.mui	216
0x11fe0f070	\$Directory	216
0x11fe0f2d0	\Windows\System32\powrprof.dll	216
0x11fe0f610	\Program Files\Windows Media Player\en-US\wmpnetwk.exe.mui	216
0x11fe10740	\Windows\System32\C_20932.NLS	216
0x11fe10a70	\Windows\System32\C_1361.NLS	216
0x11fe11460	\Windows\System32\C_037.NLS	216
0x11fe11960	\Windows\System32\C_861.NLS	216
0x11fe11e60	\Windows\System32\C_10079.NLS	216
0x11fe12960	\Windows\System32\FirewallAPI.dll	216
0x11fe12e60	\Windows\System32\C_1140.NLS	216
0x11fe13070	\Windows\System32\adsnt.dll	216
0x11fe13380	\Windows\Fonts\cordiauz.ttf	216
0x11fe13a80	\Windows\SysWOW64\gpapi.dll	216
0x11fe145a0	\Windows\System32\wlansvc.dll	216
0x11fe14c40	\Windows\SysWOW64\dxtrans.dll	216
0x11fe15790	\Windows\SysWOW64\imaadp32.acm	216
0x11fe15f20	\Windows\System32\apilogen.dll	216
0x11fe192c0	\Windows\System32\appidapi.dll	216
0x11fe199d0	\Windows\SysWOW64\msshooks.dll	216
0x11fe19e60	\Windows\System32\recovery.dll	216
0x11fe1b6d0	\Windows\SysWOW64\winhttp.dll	216
0x11fe1be60	\Windows\SysWOW64\msjet40.dll	216
0x11fe1c070	\Windows\System32\xwizards.dll	216
0x11fe1c320	\Windows\System32\RelPost.exe	216
0x11fe1c8a0	\Windows\SysWOW64\credssp.dll	216
0x11fe1ccd0	\Windows\SysWOW64\msgsm32.acm	216
0x11fe1e980	\Windows\System32\SyncInfrastructure.dll	216
0x11fe1eda0	\Windows\System32\WABSyncProvider.dll	216
0x11fe201f0	\Windows\Fonts\corbeli.ttf	216
0x11fe208c0	\Windows\System32\mmc.exe	216
0x11fe21700	\Users\Phil\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5\index.dat	216
0x11fe223c0	\Windows\SysWOW64\mssph.dll	216
0x11fe22510	\Windows\System32\msdt.exe	216
0x11fe22cc0	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Extension Scripts\LOG	216
0x11fe24070	\Windows\Fonts\constanb.ttf	216
0x11fe244e0	\Windows\SysWOW64\winsta.dll	216
0x11fe24970	\Windows\System32\energy.dll	216
0x11fe2c370	\Windows\SysWOW64\duser.dll	216
0x11fe2c900	\Windows\Fonts\wingding.ttf	216
0x11fe2d3a0	\Windows\Fonts\cour.ttf	216
0x11fe2e2c0	\Windows\Fonts\msyi.ttf	216
0x11fe2e620	\Windows\Fonts\phagspa.ttf	216
0x11fe2ef20	\Users\Phil\Downloads\DumpIt.exe	216
0x11fe31070	\$Directory	216
0x11fe31230	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Login Data	216
0x11fe31520	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Favicons	216
0x11fe34f20	\Users\Phil\Desktop	216
0x11fe35210	\Windows\System32\appmgmts.dll	216
0x11fe35520	\Windows\System32\uxtheme.dll	216
0x11fe358f0	\Windows\System32\IDStore.dll	216
0x11fe35f20	\Windows\System32\UIAutomationCore.dll	216
0x11fe37560	\Windows\System32\sti_ci.dll	216
0x11fe379f0	\Windows\System32\C_1256.NLS	216
0x11fe37f20	\Windows\SysWOW64\oleacc.dll	216
0x11fe401d0	\Windows\System32\setupapi.dll	216
0x11fe40420	\Windows\System32\avrt.dll	216
0x11fe40670	\Windows\System32\mfplat.dll	216
0x11fe40a80	\Windows\System32\Wldap32.dll	216
0x11fe40cd0	\Windows\System32\ntmarta.dll	216
0x11fe40f20	\Windows\System32\winsta.dll	216
0x11fe41be0	\Endpoint	216
0x11fe51330	\Windows\Fonts\consolab.ttf	216
0x11fe54870	\Users\Phil\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db	216
0x11fe5b3e0	\Windows\System32\netman.dll	216
0x11fe62210	\Windows\System32\msdmo.dll	216
0x11fe66070	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Extension Scripts\000003.log	216
0x11fe668b0	\Program Files\Google\Chrome\Application\97.0.4692.71\default_apps\external_extensions.json	216
0x11fe66a00	\Users\Phil\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db	216
0x11fe678e0	\Windows\System32\browcli.dll	216
0x11fe67a30	\Windows\System32\wbem\cimwin32.dll	216
0x11fe68070	\Windows\System32\msi.dll	216
0x11fe69070	\Windows\System32\DXP.dll	216
0x11fe691e0	\$Directory	216
0x11fe69580	\Windows\System32\sppobjs.dll	216
0x11fe6e6c0	\Windows\System32\mssrch.dll	216
0x11fe6e8d0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Features-Package~31bf3856ad364e35~amd64~~6.1.7600.16385.cat	216
0x11fe6ec50	\Windows\System32\esent.dll	216
0x11fe6ee60	\Program Files\Windows Defender\MpEvMsg.dll	216
0x11fe6f270	\ProgramData\Microsoft\Search\Data\Applications\Windows\MSS.chk	216
0x11fe6f480	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Defender%4WHC.evtx	216
0x11fe6fb00	\$Directory	216
0x11fe6fd10	\Windows\System32\tquery.dll	216
0x11fe6ff20	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Defender%4Operational.evtx	216
0x11fe702c0	\Windows\System32\sppwinob.dll	216
0x11fe706e0	\Windows\SysWOW64\dnsapi.dll	216
0x11fe70b00	\Windows\System32\dfscli.dll	216
0x11fe70d10	\ProgramData\Microsoft\Search\Data\Applications\Windows\MSS.log	216
0x11fe70f20	\Windows\System32\spp\plugin-manifests-signed\sppwinob-spp-plugin-manifest-signed.xrm-ms	216
0x11fe717a0	\Windows\System32\ncobjapi.dll	216
0x11fe719b0	\Windows\System32\wups.dll	216
0x11fe71bc0	\Windows\System32\SearchIndexer.exe	216
0x11fe71dd0	\ProgramData\Microsoft\Search\Data\Applications\Windows\tmp.edb	216
0x11fe71f20	\Windows\System32\sppwinob.dll	216
0x11fe72070	\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb	216
0x11fe723b0	\Windows\System32\perfnet.dll	216
0x11fe725c0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\SecStore\CiST0000.001	216
0x11fe729e0	\ProgramData\Microsoft\Search\Data\Applications\Windows\GatherLogs\SystemIndex\SystemIndex.2.Crwl	216
